Layer_ID,Original_ID,Type,in1_dim1,in1_dim2,in1_dim3,in1_dim4,in2_dim1,in2_dim2,in2_dim3,in2_dim4,in3_dim1,in3_dim2,in3_dim3,in3_dim4,out1_dim1,out1_dim2,out1_dim3,out1_dim4,NodeName,Dilations,Groups,KernelShape,Pads,Strides
C368,%367,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C369,%368,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
C370,%369,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,12,0,NA,NA,NA,NA,NA,NA
C371,%370,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,12,0,NA,NA,NA,NA,NA,NA
C372,%371,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
C373,%372,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,12,0,NA,NA,NA,NA,NA,NA
C374,%373,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
C375,%374,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,12,0,NA,NA,NA,NA,NA,NA
C376,%375,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,12,0,NA,NA,NA,NA,NA,NA
C377,%376,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
C378,%377,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,12,0,NA,NA,NA,NA,NA,NA
C379,%378,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,12,0,NA,NA,NA,NA,NA,NA
C380,%379,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,12,0,NA,NA,NA,NA,NA,NA
C381,%380,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,12,0,NA,NA,NA,NA,NA,NA
C382,%381,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,12,0,NA,NA,NA,NA,NA,NA
C383,%382,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,12,0,NA,NA,NA,NA,NA,NA
C384,%383,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,12,0,NA,NA,NA,NA,NA,NA
