Layer_ID,Original_ID,Type,in1_dim1,in1_dim2,in1_dim3,in1_dim4,in2_dim1,in2_dim2,in2_dim3,in2_dim4,in3_dim1,in3_dim2,in3_dim3,in3_dim4,out1_dim1,out1_dim2,out1_dim3,out1_dim4,NodeName,Dilations,Groups,KernelShape,Pads,Strides
C363,%363,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C364,%364,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C365,%365,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C366,%366,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C367,%367,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C368,%368,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2048,1024,NA,NA,NA,NA,NA,NA,NA,NA
C369,%369,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C370,%370,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C371,%371,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C372,%372,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C373,%373,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C374,%374,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C375,%375,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C376,%376,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C377,%377,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,1024,NA,NA,NA,NA,NA,NA,NA,NA
C378,%378,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C379,%379,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C380,%380,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,2048,NA,NA,NA,NA,NA,NA,NA,NA
C381,%381,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C382,%382,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C383,%383,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C384,%384,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C385,%385,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C386,%386,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C387,%387,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C388,%388,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C389,%389,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2048,1024,NA,NA,NA,NA,NA,NA,NA,NA
C390,%390,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C391,%391,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C392,%392,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C393,%393,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C394,%394,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C395,%395,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C396,%396,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C397,%397,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C398,%398,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,1024,NA,NA,NA,NA,NA,NA,NA,NA
C399,%399,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C400,%400,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C401,%401,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,2048,NA,NA,NA,NA,NA,NA,NA,NA
C402,%402,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C403,%403,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C404,%404,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C405,%405,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C406,%406,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C407,%407,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C408,%408,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C409,%409,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C410,%410,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2048,1024,NA,NA,NA,NA,NA,NA,NA,NA
C411,%411,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C412,%412,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C413,%413,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C414,%414,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C415,%415,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C416,%416,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C417,%417,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C418,%418,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C419,%419,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,1024,NA,NA,NA,NA,NA,NA,NA,NA
C420,%420,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C421,%421,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C422,%422,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,2048,NA,NA,NA,NA,NA,NA,NA,NA
C423,%423,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C424,%424,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C425,%425,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C426,%426,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C427,%427,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C428,%428,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C429,%429,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C430,%430,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C431,%431,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2048,1024,NA,NA,NA,NA,NA,NA,NA,NA
C432,%432,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C433,%433,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C434,%434,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C435,%435,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C436,%436,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C437,%437,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C438,%438,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C439,%439,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C440,%440,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,1024,NA,NA,NA,NA,NA,NA,NA,NA
C441,%441,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C442,%442,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C443,%443,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,2048,NA,NA,NA,NA,NA,NA,NA,NA
C444,%444,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C445,%445,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C446,%446,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C447,%447,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C448,%448,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C449,%449,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C450,%450,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C451,%451,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C452,%452,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2048,1024,NA,NA,NA,NA,NA,NA,NA,NA
C453,%453,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C454,%454,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C455,%455,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C456,%456,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C457,%457,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C458,%458,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C459,%459,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C460,%460,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C461,%461,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,1024,NA,NA,NA,NA,NA,NA,NA,NA
C462,%462,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C463,%463,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C464,%464,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,2048,NA,NA,NA,NA,NA,NA,NA,NA
C465,%465,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C466,%466,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C467,%467,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C468,%468,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C469,%469,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C470,%470,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C471,%471,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C472,%472,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C473,%473,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2048,1024,NA,NA,NA,NA,NA,NA,NA,NA
C474,%474,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C475,%475,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C476,%476,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C477,%477,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C478,%478,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C479,%479,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C480,%480,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C481,%481,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C482,%482,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,1024,NA,NA,NA,NA,NA,NA,NA,NA
C483,%483,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C484,%484,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C485,%485,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,2048,NA,NA,NA,NA,NA,NA,NA,NA
C486,%486,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C487,%487,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C488,%488,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C489,%489,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C490,%490,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C491,%491,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C492,%492,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C493,%493,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C494,%494,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2048,1024,NA,NA,NA,NA,NA,NA,NA,NA
C495,%495,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C496,%496,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C497,%497,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C498,%498,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C499,%499,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C500,%500,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C501,%501,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C502,%502,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C503,%503,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,1024,NA,NA,NA,NA,NA,NA,NA,NA
C504,%504,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C505,%505,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C506,%506,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,2048,NA,NA,NA,NA,NA,NA,NA,NA
C507,%507,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C508,%508,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C509,%509,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C510,%510,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C511,%511,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C512,%512,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C513,%513,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C514,%514,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C515,%515,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2048,1024,NA,NA,NA,NA,NA,NA,NA,NA
C516,%516,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C517,%517,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C518,%518,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C519,%519,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C520,%520,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C521,%521,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C522,%522,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C523,%523,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C524,%524,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,1024,NA,NA,NA,NA,NA,NA,NA,NA
C525,%525,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C526,%526,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C527,%527,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,2048,NA,NA,NA,NA,NA,NA,NA,NA
C528,%528,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C529,%529,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C530,%530,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C531,%531,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C532,%532,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C533,%533,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C534,%534,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C535,%535,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C536,%536,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2048,1024,NA,NA,NA,NA,NA,NA,NA,NA
C537,%537,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C538,%538,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C539,%539,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C540,%540,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C541,%541,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C542,%542,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C543,%543,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C544,%544,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
