Layer_ID,Original_ID,Type,in1_dim1,in1_dim2,in1_dim3,in1_dim4,in2_dim1,in2_dim2,in2_dim3,in2_dim4,in3_dim1,in3_dim2,in3_dim3,in3_dim4,prec,out1_dim1,out1_dim2,out1_dim3,out1_dim4,NodeName,Dilations,Groups,KernelShape,Pads,Strides
L270,%1585:4,SkipLayerNorm,1,128,1024,NA,1,128,1024,NA,1024,NA,NA,NA,8,1,128,1024,NA,/model/layers.20/post_attention_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L271,%1586,MatMulInteger,1,128,1024,NA,1024,3072,NA,NA,NA,NA,NA,NA,8,1,128,3072,NA,/model/layers.20/mlp/gate_proj/MatMul_quant,NA,NA,NA,NA,NA
L272,%1590,MatMulInteger,1,128,1024,NA,1024,3072,NA,NA,NA,NA,NA,NA,8,1,128,3072,NA,/model/layers.20/mlp/up_proj/MatMul_quant,NA,NA,NA,NA,NA
L273,%1594,Sigmoid,1,128,3072,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,128,3072,NA,/model/layers.20/mlp/act_fn/Sigmoid,NA,NA,NA,NA,NA
L274,%1597,MatMulInteger,1,128,3072,NA,3072,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.20/mlp/down_proj/MatMul_quant,NA,NA,NA,NA,NA
L275,%1601:4,SkipLayerNorm,1,128,1024,NA,1,128,1024,NA,1024,NA,NA,NA,8,1,128,1024,NA,/model/layers.21/input_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L276,%1602,MatMulInteger,1,128,1024,NA,1024,2048,NA,NA,NA,NA,NA,NA,8,1,128,2048,NA,/model/layers.21/attn/q_proj/MatMul_quant,NA,NA,NA,NA,NA
L277,%1606,MatMulInteger,1,128,1024,NA,1024,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.21/attn/k_proj/MatMul_quant,NA,NA,NA,NA,NA
L278,%1610,MatMulInteger,1,128,1024,NA,1024,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.21/attn/v_proj/MatMul_quant,NA,NA,NA,NA,NA
L279,%1616,SimplifiedLayerNormalization,1,2048,128,NA,128,NA,NA,NA,NA,NA,NA,NA,8,1,2048,128,NA,/model/layers.21/attn/q_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L280,%1617,SimplifiedLayerNormalization,1,1024,128,NA,128,NA,NA,NA,NA,NA,NA,NA,8,1,1024,128,NA,/model/layers.21/attn/k_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L281,%1622:3,GroupQueryAttention,1,128,2048,NA,1,128,1024,NA,1,128,1024,NA,8,1,128,2048,NA,/model/layers.21/attn/GroupQueryAttention,NA,NA,NA,NA,NA
L282,%1623,MatMulInteger,1,128,2048,NA,2048,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.21/attn/o_proj/MatMul_quant,NA,NA,NA,NA,NA
L283,%1627:4,SkipLayerNorm,1,128,1024,NA,1,128,1024,NA,1024,NA,NA,NA,8,1,128,1024,NA,/model/layers.21/post_attention_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L284,%1628,MatMulInteger,1,128,1024,NA,1024,3072,NA,NA,NA,NA,NA,NA,8,1,128,3072,NA,/model/layers.21/mlp/gate_proj/MatMul_quant,NA,NA,NA,NA,NA
L285,%1632,MatMulInteger,1,128,1024,NA,1024,3072,NA,NA,NA,NA,NA,NA,8,1,128,3072,NA,/model/layers.21/mlp/up_proj/MatMul_quant,NA,NA,NA,NA,NA
L286,%1636,Sigmoid,1,128,3072,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,128,3072,NA,/model/layers.21/mlp/act_fn/Sigmoid,NA,NA,NA,NA,NA
L287,%1639,MatMulInteger,1,128,3072,NA,3072,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.21/mlp/down_proj/MatMul_quant,NA,NA,NA,NA,NA
L288,%1643:4,SkipLayerNorm,1,128,1024,NA,1,128,1024,NA,1024,NA,NA,NA,8,1,128,1024,NA,/model/layers.22/input_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L289,%1644,MatMulInteger,1,128,1024,NA,1024,2048,NA,NA,NA,NA,NA,NA,8,1,128,2048,NA,/model/layers.22/attn/q_proj/MatMul_quant,NA,NA,NA,NA,NA
L290,%1648,MatMulInteger,1,128,1024,NA,1024,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.22/attn/k_proj/MatMul_quant,NA,NA,NA,NA,NA
L291,%1652,MatMulInteger,1,128,1024,NA,1024,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.22/attn/v_proj/MatMul_quant,NA,NA,NA,NA,NA
L292,%1658,SimplifiedLayerNormalization,1,2048,128,NA,128,NA,NA,NA,NA,NA,NA,NA,8,1,2048,128,NA,/model/layers.22/attn/q_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L293,%1659,SimplifiedLayerNormalization,1,1024,128,NA,128,NA,NA,NA,NA,NA,NA,NA,8,1,1024,128,NA,/model/layers.22/attn/k_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L294,%1664:3,GroupQueryAttention,1,128,2048,NA,1,128,1024,NA,1,128,1024,NA,8,1,128,2048,NA,/model/layers.22/attn/GroupQueryAttention,NA,NA,NA,NA,NA
L295,%1665,MatMulInteger,1,128,2048,NA,2048,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.22/attn/o_proj/MatMul_quant,NA,NA,NA,NA,NA
L296,%1669:4,SkipLayerNorm,1,128,1024,NA,1,128,1024,NA,1024,NA,NA,NA,8,1,128,1024,NA,/model/layers.22/post_attention_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L297,%1670,MatMulInteger,1,128,1024,NA,1024,3072,NA,NA,NA,NA,NA,NA,8,1,128,3072,NA,/model/layers.22/mlp/gate_proj/MatMul_quant,NA,NA,NA,NA,NA
L298,%1674,MatMulInteger,1,128,1024,NA,1024,3072,NA,NA,NA,NA,NA,NA,8,1,128,3072,NA,/model/layers.22/mlp/up_proj/MatMul_quant,NA,NA,NA,NA,NA
L299,%1678,Sigmoid,1,128,3072,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,128,3072,NA,/model/layers.22/mlp/act_fn/Sigmoid,NA,NA,NA,NA,NA
L300,%1681,MatMulInteger,1,128,3072,NA,3072,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.22/mlp/down_proj/MatMul_quant,NA,NA,NA,NA,NA
L301,%1685:4,SkipLayerNorm,1,128,1024,NA,1,128,1024,NA,1024,NA,NA,NA,8,1,128,1024,NA,/model/layers.23/input_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L302,%1686,MatMulInteger,1,128,1024,NA,1024,2048,NA,NA,NA,NA,NA,NA,8,1,128,2048,NA,/model/layers.23/attn/q_proj/MatMul_quant,NA,NA,NA,NA,NA
L303,%1690,MatMulInteger,1,128,1024,NA,1024,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.23/attn/k_proj/MatMul_quant,NA,NA,NA,NA,NA
L304,%1694,MatMulInteger,1,128,1024,NA,1024,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.23/attn/v_proj/MatMul_quant,NA,NA,NA,NA,NA
L305,%1700,SimplifiedLayerNormalization,1,2048,128,NA,128,NA,NA,NA,NA,NA,NA,NA,8,1,2048,128,NA,/model/layers.23/attn/q_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L306,%1701,SimplifiedLayerNormalization,1,1024,128,NA,128,NA,NA,NA,NA,NA,NA,NA,8,1,1024,128,NA,/model/layers.23/attn/k_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L307,%1706:3,GroupQueryAttention,1,128,2048,NA,1,128,1024,NA,1,128,1024,NA,8,1,128,2048,NA,/model/layers.23/attn/GroupQueryAttention,NA,NA,NA,NA,NA
L308,%1707,MatMulInteger,1,128,2048,NA,2048,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.23/attn/o_proj/MatMul_quant,NA,NA,NA,NA,NA
L309,%1711:4,SkipLayerNorm,1,128,1024,NA,1,128,1024,NA,1024,NA,NA,NA,8,1,128,1024,NA,/model/layers.23/post_attention_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L310,%1712,MatMulInteger,1,128,1024,NA,1024,3072,NA,NA,NA,NA,NA,NA,8,1,128,3072,NA,/model/layers.23/mlp/gate_proj/MatMul_quant,NA,NA,NA,NA,NA
L311,%1716,MatMulInteger,1,128,1024,NA,1024,3072,NA,NA,NA,NA,NA,NA,8,1,128,3072,NA,/model/layers.23/mlp/up_proj/MatMul_quant,NA,NA,NA,NA,NA
L312,%1720,Sigmoid,1,128,3072,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,128,3072,NA,/model/layers.23/mlp/act_fn/Sigmoid,NA,NA,NA,NA,NA
L313,%1723,MatMulInteger,1,128,3072,NA,3072,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.23/mlp/down_proj/MatMul_quant,NA,NA,NA,NA,NA
L314,%1727:4,SkipLayerNorm,1,128,1024,NA,1,128,1024,NA,1024,NA,NA,NA,8,1,128,1024,NA,/model/layers.24/input_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L315,%1728,MatMulInteger,1,128,1024,NA,1024,2048,NA,NA,NA,NA,NA,NA,8,1,128,2048,NA,/model/layers.24/attn/q_proj/MatMul_quant,NA,NA,NA,NA,NA
L316,%1732,MatMulInteger,1,128,1024,NA,1024,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.24/attn/k_proj/MatMul_quant,NA,NA,NA,NA,NA
L317,%1736,MatMulInteger,1,128,1024,NA,1024,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.24/attn/v_proj/MatMul_quant,NA,NA,NA,NA,NA
L318,%1742,SimplifiedLayerNormalization,1,2048,128,NA,128,NA,NA,NA,NA,NA,NA,NA,8,1,2048,128,NA,/model/layers.24/attn/q_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L319,%1743,SimplifiedLayerNormalization,1,1024,128,NA,128,NA,NA,NA,NA,NA,NA,NA,8,1,1024,128,NA,/model/layers.24/attn/k_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L320,%1748:3,GroupQueryAttention,1,128,2048,NA,1,128,1024,NA,1,128,1024,NA,8,1,128,2048,NA,/model/layers.24/attn/GroupQueryAttention,NA,NA,NA,NA,NA
L321,%1749,MatMulInteger,1,128,2048,NA,2048,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.24/attn/o_proj/MatMul_quant,NA,NA,NA,NA,NA
L322,%1753:4,SkipLayerNorm,1,128,1024,NA,1,128,1024,NA,1024,NA,NA,NA,8,1,128,1024,NA,/model/layers.24/post_attention_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L323,%1754,MatMulInteger,1,128,1024,NA,1024,3072,NA,NA,NA,NA,NA,NA,8,1,128,3072,NA,/model/layers.24/mlp/gate_proj/MatMul_quant,NA,NA,NA,NA,NA
L324,%1758,MatMulInteger,1,128,1024,NA,1024,3072,NA,NA,NA,NA,NA,NA,8,1,128,3072,NA,/model/layers.24/mlp/up_proj/MatMul_quant,NA,NA,NA,NA,NA
L325,%1762,Sigmoid,1,128,3072,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,128,3072,NA,/model/layers.24/mlp/act_fn/Sigmoid,NA,NA,NA,NA,NA
L326,%1765,MatMulInteger,1,128,3072,NA,3072,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.24/mlp/down_proj/MatMul_quant,NA,NA,NA,NA,NA
L327,%1769:4,SkipLayerNorm,1,128,1024,NA,1,128,1024,NA,1024,NA,NA,NA,8,1,128,1024,NA,/model/layers.25/input_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L328,%1770,MatMulInteger,1,128,1024,NA,1024,2048,NA,NA,NA,NA,NA,NA,8,1,128,2048,NA,/model/layers.25/attn/q_proj/MatMul_quant,NA,NA,NA,NA,NA
L329,%1774,MatMulInteger,1,128,1024,NA,1024,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.25/attn/k_proj/MatMul_quant,NA,NA,NA,NA,NA
L330,%1778,MatMulInteger,1,128,1024,NA,1024,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.25/attn/v_proj/MatMul_quant,NA,NA,NA,NA,NA
L331,%1784,SimplifiedLayerNormalization,1,2048,128,NA,128,NA,NA,NA,NA,NA,NA,NA,8,1,2048,128,NA,/model/layers.25/attn/q_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L332,%1785,SimplifiedLayerNormalization,1,1024,128,NA,128,NA,NA,NA,NA,NA,NA,NA,8,1,1024,128,NA,/model/layers.25/attn/k_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L333,%1790:3,GroupQueryAttention,1,128,2048,NA,1,128,1024,NA,1,128,1024,NA,8,1,128,2048,NA,/model/layers.25/attn/GroupQueryAttention,NA,NA,NA,NA,NA
L334,%1791,MatMulInteger,1,128,2048,NA,2048,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.25/attn/o_proj/MatMul_quant,NA,NA,NA,NA,NA
L335,%1795:4,SkipLayerNorm,1,128,1024,NA,1,128,1024,NA,1024,NA,NA,NA,8,1,128,1024,NA,/model/layers.25/post_attention_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L336,%1796,MatMulInteger,1,128,1024,NA,1024,3072,NA,NA,NA,NA,NA,NA,8,1,128,3072,NA,/model/layers.25/mlp/gate_proj/MatMul_quant,NA,NA,NA,NA,NA
L337,%1800,MatMulInteger,1,128,1024,NA,1024,3072,NA,NA,NA,NA,NA,NA,8,1,128,3072,NA,/model/layers.25/mlp/up_proj/MatMul_quant,NA,NA,NA,NA,NA
L338,%1804,Sigmoid,1,128,3072,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,128,3072,NA,/model/layers.25/mlp/act_fn/Sigmoid,NA,NA,NA,NA,NA
L339,%1807,MatMulInteger,1,128,3072,NA,3072,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.25/mlp/down_proj/MatMul_quant,NA,NA,NA,NA,NA
L340,%1811:4,SkipLayerNorm,1,128,1024,NA,1,128,1024,NA,1024,NA,NA,NA,8,1,128,1024,NA,/model/layers.26/input_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L341,%1812,MatMulInteger,1,128,1024,NA,1024,2048,NA,NA,NA,NA,NA,NA,8,1,128,2048,NA,/model/layers.26/attn/q_proj/MatMul_quant,NA,NA,NA,NA,NA
L342,%1816,MatMulInteger,1,128,1024,NA,1024,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.26/attn/k_proj/MatMul_quant,NA,NA,NA,NA,NA
L343,%1820,MatMulInteger,1,128,1024,NA,1024,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.26/attn/v_proj/MatMul_quant,NA,NA,NA,NA,NA
L344,%1826,SimplifiedLayerNormalization,1,2048,128,NA,128,NA,NA,NA,NA,NA,NA,NA,8,1,2048,128,NA,/model/layers.26/attn/q_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L345,%1827,SimplifiedLayerNormalization,1,1024,128,NA,128,NA,NA,NA,NA,NA,NA,NA,8,1,1024,128,NA,/model/layers.26/attn/k_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L346,%1832:3,GroupQueryAttention,1,128,2048,NA,1,128,1024,NA,1,128,1024,NA,8,1,128,2048,NA,/model/layers.26/attn/GroupQueryAttention,NA,NA,NA,NA,NA
L347,%1833,MatMulInteger,1,128,2048,NA,2048,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.26/attn/o_proj/MatMul_quant,NA,NA,NA,NA,NA
L348,%1837:4,SkipLayerNorm,1,128,1024,NA,1,128,1024,NA,1024,NA,NA,NA,8,1,128,1024,NA,/model/layers.26/post_attention_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L349,%1838,MatMulInteger,1,128,1024,NA,1024,3072,NA,NA,NA,NA,NA,NA,8,1,128,3072,NA,/model/layers.26/mlp/gate_proj/MatMul_quant,NA,NA,NA,NA,NA
L350,%1842,MatMulInteger,1,128,1024,NA,1024,3072,NA,NA,NA,NA,NA,NA,8,1,128,3072,NA,/model/layers.26/mlp/up_proj/MatMul_quant,NA,NA,NA,NA,NA
L351,%1846,Sigmoid,1,128,3072,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,128,3072,NA,/model/layers.26/mlp/act_fn/Sigmoid,NA,NA,NA,NA,NA
L352,%1849,MatMulInteger,1,128,3072,NA,3072,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.26/mlp/down_proj/MatMul_quant,NA,NA,NA,NA,NA
L353,%1853:4,SkipLayerNorm,1,128,1024,NA,1,128,1024,NA,1024,NA,NA,NA,8,1,128,1024,NA,/model/layers.27/input_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L354,%1854,MatMulInteger,1,128,1024,NA,1024,2048,NA,NA,NA,NA,NA,NA,8,1,128,2048,NA,/model/layers.27/attn/q_proj/MatMul_quant,NA,NA,NA,NA,NA
L355,%1858,MatMulInteger,1,128,1024,NA,1024,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.27/attn/k_proj/MatMul_quant,NA,NA,NA,NA,NA
L356,%1862,MatMulInteger,1,128,1024,NA,1024,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.27/attn/v_proj/MatMul_quant,NA,NA,NA,NA,NA
L357,%1868,SimplifiedLayerNormalization,1,2048,128,NA,128,NA,NA,NA,NA,NA,NA,NA,8,1,2048,128,NA,/model/layers.27/attn/q_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L358,%1869,SimplifiedLayerNormalization,1,1024,128,NA,128,NA,NA,NA,NA,NA,NA,NA,8,1,1024,128,NA,/model/layers.27/attn/k_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L359,%1874:3,GroupQueryAttention,1,128,2048,NA,1,128,1024,NA,1,128,1024,NA,8,1,128,2048,NA,/model/layers.27/attn/GroupQueryAttention,NA,NA,NA,NA,NA
L360,%1875,MatMulInteger,1,128,2048,NA,2048,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.27/attn/o_proj/MatMul_quant,NA,NA,NA,NA,NA
L361,%1879:4,SkipLayerNorm,1,128,1024,NA,1,128,1024,NA,1024,NA,NA,NA,8,1,128,1024,NA,/model/layers.27/post_attention_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L362,%1880,MatMulInteger,1,128,1024,NA,1024,3072,NA,NA,NA,NA,NA,NA,8,1,128,3072,NA,/model/layers.27/mlp/gate_proj/MatMul_quant,NA,NA,NA,NA,NA
L363,%1884,MatMulInteger,1,128,1024,NA,1024,3072,NA,NA,NA,NA,NA,NA,8,1,128,3072,NA,/model/layers.27/mlp/up_proj/MatMul_quant,NA,NA,NA,NA,NA
L364,%1888,Sigmoid,1,128,3072,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,128,3072,NA,/model/layers.27/mlp/act_fn/Sigmoid,NA,NA,NA,NA,NA
L365,%1891,MatMulInteger,1,128,3072,NA,3072,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.27/mlp/down_proj/MatMul_quant,NA,NA,NA,NA,NA
L366,%1895,SkipLayerNorm,1,128,1024,NA,1,128,1024,NA,1024,NA,NA,NA,8,1,128,1024,NA,/model/layers.28/final_norm_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L367,%1897,MatMul,1,128,1024,NA,1024,151936,NA,NA,NA,NA,NA,NA,8,1,128,151936,NA,/lm_head/MatMul,NA,NA,NA,NA,NA
